BondID,State,CreditRating,Sector,Coupon,IssueDate,MaturityDate,Price,Yield,Duration
BOND1793,CA,A,Transportation,5.25,2013-12-01,2020-12-01,93.05,4.18,4.84
BOND1794,NY,A,Utilities,5.42,2013-09-01,2021-09-01,104.49,3.69,9.59
BOND1795,IL,AA,Public Safety,5.44,2020-06-01,2037-06-01,105.79,2.58,3.61
BOND1796,IL,A,Healthcare,3.23,2017-07-01,2032-07-01,107.6,4.5,8.35
BOND1797,FL,A,Education,5.15,2017-08-01,2037-08-01,98.35,4.96,3.29
BOND1798,CA,AAA,Utilities,2.75,2010-06-01,2017-06-01,99.13,1.52,3.94
BOND1799,FL,A,Education,5.39,2016-06-01,2032-06-01,95.38,3.67,9.76
BOND1800,NY,AA,Public Safety,4.59,2019-03-01,2033-03-01,104.58,3.08,3.67
BOND1801,CA,A,Healthcare,3.96,2013-06-01,2028-06-01,100.29,3.58,3.77
BOND1802,FL,AA,Education,2.75,2014-08-01,2022-08-01,101.82,2.67,5.46
BOND1803,FL,A,Transportation,3.67,2012-05-01,2028-05-01,100.91,4.76,3.42
BOND1804,TX,AAA,Healthcare,4.73,2011-05-01,2020-05-01,104.92,1.57,3.3
BOND1805,NY,AAA,Transportation,2.77,2013-08-01,2023-08-01,99.79,1.82,4.83
BOND1806,IL,A,Education,2.06,2014-01-01,2028-01-01,103.73,4.49,3.11
BOND1807,NY,AA,Education,3.55,2012-03-01,2023-03-01,95.7,2.85,9.87
BOND1808,CA,AA,Healthcare,4.96,2016-11-01,2035-11-01,103.73,2.85,9.48
BOND1809,FL,A,Healthcare,3.13,2020-01-01,2034-01-01,90.61,3.54,9.22
BOND1810,CA,A,Public Safety,4.13,2019-09-01,2037-09-01,104.68,4.15,5.88
BOND1811,FL,AA,Utilities,4.63,2013-03-01,2032-03-01,105.57,2.86,5.52
BOND1812,TX,A,Public Safety,2.36,2013-12-01,2021-12-01,90.73,4.68,3.57
BOND1813,FL,AAA,Utilities,2.18,2022-01-01,2032-01-01,109.28,1.64,4.39
BOND1814,NY,A,Transportation,4.11,2020-12-01,2025-12-01,106.43,4.83,4.59
BOND1815,TX,A,Utilities,3.44,2015-02-01,2026-02-01,107.84,4.78,4.69
BOND1816,NY,A,Utilities,3.68,2012-04-01,2028-04-01,96.1,3.99,3.47
BOND1817,NY,AA,Transportation,2.97,2022-08-01,2041-08-01,100.74,2.47,7.97
BOND1818,NY,A,Transportation,3.79,2016-04-01,2033-04-01,103.26,4.24,4.96
BOND1819,TX,AA,Education,3.45,2020-02-01,2037-02-01,91.34,2.12,4.46
BOND1820,IL,A,Utilities,2.29,2011-06-01,2031-06-01,98.94,4.7,8.99
BOND1821,CA,A,Healthcare,3.12,2014-06-01,2022-06-01,96.11,4.93,5.95
BOND1822,NY,A,Utilities,2.73,2020-08-01,2034-08-01,93.82,4.37,7.48
BOND1823,CA,AAA,Transportation,2.52,2022-01-01,2038-01-01,107.35,1.67,3.28
BOND1824,FL,AA,Utilities,3.55,2014-02-01,2028-02-01,97.76,2.82,4.13
BOND1825,CA,A,Public Safety,3.77,2014-02-01,2031-02-01,106.95,4.26,3.98
BOND1826,FL,A,Education,5.08,2013-01-01,2031-01-01,107.87,3.87,8.68
BOND1827,FL,A,Education,2.16,2018-12-01,2023-12-01,92.72,4.7,5.04
BOND1828,CA,AA,Education,4.73,2022-11-01,2036-11-01,100.87,2.41,7.46
BOND1829,FL,AA,Utilities,3.74,2016-07-01,2036-07-01,92.49,3.2,3.8
BOND1830,IL,AA,Public Safety,4.95,2017-10-01,2035-10-01,95.69,3.46,3.49
BOND1831,NY,AA,Transportation,2.96,2020-09-01,2038-09-01,100.63,3.02,5.23
BOND1832,FL,AA,Transportation,3.89,2022-02-01,2037-02-01,100.02,2.77,9.45
BOND1833,IL,A,Public Safety,2.2,2018-02-01,2038-02-01,97.66,4.45,4.65
BOND1834,NY,AA,Healthcare,4.42,2011-04-01,2026-04-01,102.64,2.46,4.81
BOND1835,IL,AA,Transportation,4.61,2010-03-01,2020-03-01,104.13,1.52,5.11
BOND1836,CA,A,Education,4.57,2022-10-01,2027-10-01,96.06,3.91,7.68
BOND1837,TX,AA,Transportation,2.52,2018-01-01,2028-01-01,99.68,3.22,4.12
BOND1838,TX,AA,Transportation,2.03,2012-05-01,2020-05-01,96.58,2.49,4.01
BOND1839,NY,AA,Transportation,3.09,2017-08-01,2034-08-01,102.3,2.37,5.14
BOND1840,CA,A,Education,3.47,2016-11-01,2029-11-01,102.17,4.14,3.56
BOND1841,TX,A,Education,4.65,2012-05-01,2019-05-01,92.37,4.48,3.89
BOND1842,TX,AA,Utilities,4.05,2012-10-01,2031-10-01,109.19,1.67,8.25
BOND1843,TX,AA,Public Safety,3.35,2010-03-01,2025-03-01,100.38,3.28,8.0
BOND1844,FL,A,Utilities,5.27,2021-01-01,2038-01-01,92.0,3.71,7.22
BOND1845,IL,A,Transportation,3.06,2022-05-01,2032-05-01,104.34,4.75,9.85
BOND1846,TX,A,Healthcare,2.47,2016-03-01,2025-03-01,97.21,4.87,8.93
BOND1847,IL,AA,Public Safety,4.89,2021-03-01,2026-03-01,95.64,2.46,3.24
BOND1848,CA,A,Education,4.42,2010-05-01,2020-05-01,94.31,4.71,5.92
BOND1849,TX,A,Transportation,3.8,2011-01-01,2022-01-01,91.09,3.78,5.35
BOND1850,CA,AA,Education,4.16,2020-06-01,2029-06-01,103.06,2.0,7.51
BOND1851,TX,A,Education,4.92,2014-11-01,2024-11-01,93.82,4.81,7.4
BOND1852,IL,AA,Utilities,3.95,2018-09-01,2036-09-01,106.25,2.27,7.17
BOND1853,NY,AA,Utilities,3.04,2010-12-01,2016-12-01,102.83,2.81,6.03
BOND1854,CA,A,Public Safety,3.96,2021-09-01,2030-09-01,103.87,3.51,5.7
BOND1855,TX,A,Utilities,4.34,2013-11-01,2027-11-01,90.27,4.11,8.15
BOND1856,FL,A,Transportation,4.77,2015-02-01,2026-02-01,90.04,3.58,4.53
BOND1857,TX,AA,Healthcare,2.26,2013-11-01,2024-11-01,101.72,2.16,7.14
BOND1858,IL,A,Healthcare,3.74,2022-01-01,2034-01-01,104.64,3.62,4.04
BOND1859,IL,AA,Healthcare,3.45,2021-04-01,2036-04-01,93.08,2.51,6.82
BOND1860,NY,A,Transportation,4.89,2016-08-01,2030-08-01,108.44,4.17,7.62
BOND1861,FL,A,Transportation,3.93,2010-12-01,2029-12-01,103.69,4.64,7.56
BOND1862,FL,A,Healthcare,3.77,2010-08-01,2017-08-01,109.65,4.12,7.43
BOND1863,CA,A,Healthcare,2.67,2013-04-01,2033-04-01,102.13,4.57,7.38
BOND1864,IL,AA,Education,3.53,2018-08-01,2032-08-01,97.13,2.24,3.92
BOND1865,FL,A,Education,4.87,2013-07-01,2020-07-01,97.98,4.3,6.51
BOND1866,TX,AA,Healthcare,4.03,2017-11-01,2036-11-01,100.71,3.35,8.61
BOND1867,FL,A,Healthcare,3.24,2020-02-01,2026-02-01,104.74,4.67,5.57
BOND1868,TX,AA,Transportation,2.2,2017-07-01,2030-07-01,102.71,2.1,7.68
BOND1869,NY,AA,Utilities,4.49,2016-05-01,2022-05-01,109.75,3.1,7.28
BOND1870,TX,AA,Public Safety,5.08,2020-04-01,2036-04-01,102.32,2.19,6.15
BOND1871,NY,AA,Education,5.16,2021-07-01,2041-07-01,95.12,3.44,6.61
BOND1872,NY,AA,Public Safety,2.25,2011-10-01,2017-10-01,90.31,2.53,8.84
BOND1873,CA,A,Utilities,4.55,2010-02-01,2026-02-01,90.27,3.99,9.69
BOND1874,IL,AA,Public Safety,2.48,2020-10-01,2036-10-01,90.38,1.73,7.96
BOND1875,FL,AA,Utilities,2.47,2020-10-01,2033-10-01,93.96,2.4,9.41
BOND1876,IL,AA,Education,3.79,2014-02-01,2030-02-01,92.82,2.11,9.68
BOND1877,CA,AA,Utilities,3.87,2012-11-01,2017-11-01,102.99,2.95,3.52
BOND1878,FL,AA,Public Safety,4.15,2015-09-01,2027-09-01,95.54,3.02,7.5
BOND1879,FL,A,Utilities,2.53,2020-02-01,2030-02-01,91.95,4.83,3.6
BOND1880,FL,A,Utilities,2.63,2015-07-01,2029-07-01,95.73,4.56,8.63
BOND1881,NY,AA,Public Safety,4.47,2019-11-01,2026-11-01,90.68,2.29,6.32
BOND1882,CA,AA,Education,2.81,2010-12-01,2022-12-01,103.45,2.07,6.54
BOND1883,TX,AA,Public Safety,4.16,2011-07-01,2018-07-01,107.03,2.34,5.88
BOND1884,TX,AA,Healthcare,4.83,2012-08-01,2018-08-01,97.74,1.5,9.78
BOND1885,IL,AA,Healthcare,5.06,2019-11-01,2025-11-01,99.85,1.78,6.0
BOND1886,TX,A,Utilities,2.12,2011-02-01,2028-02-01,105.05,3.56,8.08
BOND1887,FL,A,Transportation,3.24,2018-01-01,2026-01-01,109.41,3.56,3.91
BOND1888,CA,A,Utilities,4.0,2012-03-01,2023-03-01,95.97,3.86,5.09
BOND1889,FL,AA,Public Safety,3.63,2018-04-01,2038-04-01,96.44,2.86,4.14
BOND1890,IL,AA,Transportation,4.69,2021-01-01,2037-01-01,109.13,1.63,7.52
BOND1891,FL,AA,Transportation,5.03,2014-07-01,2030-07-01,106.63,3.0,4.45
BOND1892,NY,A,Healthcare,2.26,2017-04-01,2037-04-01,94.03,3.65,6.76
BOND1893,FL,AA,Transportation,5.27,2010-03-01,2028-03-01,97.45,1.88,8.06
BOND1894,NY,A,Education,2.98,2018-05-01,2024-05-01,104.82,4.98,5.67
BOND1895,CA,AAA,Public Safety,3.6,2015-08-01,2021-08-01,92.57,1.65,3.47
BOND1896,FL,AA,Transportation,5.31,2016-09-01,2031-09-01,101.22,1.93,8.35
BOND1897,CA,AAA,Public Safety,5.05,2021-10-01,2027-10-01,104.56,1.84,3.03
BOND1898,CA,AA,Utilities,4.18,2010-09-01,2027-09-01,99.35,2.59,3.54
BOND1899,CA,AA,Public Safety,2.47,2019-02-01,2025-02-01,97.15,1.95,6.26
BOND1900,CA,AA,Healthcare,4.52,2010-10-01,2021-10-01,93.52,2.02,8.81
BOND1901,NY,AA,Education,5.3,2016-02-01,2021-02-01,91.93,2.29,4.12
BOND1902,IL,A,Healthcare,2.28,2019-08-01,2035-08-01,105.01,3.55,4.84
BOND1903,CA,A,Transportation,5.03,2015-07-01,2020-07-01,95.34,3.52,3.94
BOND1904,NY,A,Utilities,4.11,2011-06-01,2017-06-01,107.57,4.22,6.04
BOND1905,CA,AA,Healthcare,4.65,2022-02-01,2040-02-01,106.51,2.75,6.88
BOND1906,IL,AA,Utilities,3.85,2014-04-01,2027-04-01,109.81,3.17,7.55
BOND1907,CA,AA,Public Safety,2.61,2020-11-01,2032-11-01,100.34,2.64,8.86
BOND1908,IL,A,Utilities,5.09,2012-02-01,2027-02-01,108.29,4.71,8.4
BOND1909,TX,AAA,Utilities,2.53,2015-04-01,2020-04-01,99.58,1.62,4.1
BOND1910,TX,AA,Education,2.62,2014-11-01,2032-11-01,94.49,1.64,6.22
BOND1911,TX,AA,Healthcare,2.62,2011-08-01,2023-08-01,108.61,2.4,9.48
BOND1912,NY,AA,Education,4.51,2017-06-01,2023-06-01,96.98,2.6,3.71
BOND1913,TX,AA,Utilities,3.88,2010-07-01,2026-07-01,93.99,3.32,8.57
BOND1914,CA,AA,Education,5.06,2011-11-01,2027-11-01,96.91,2.08,8.64
BOND1915,CA,AA,Transportation,2.61,2010-01-01,2028-01-01,90.46,2.54,3.18
BOND1916,NY,AA,Education,5.2,2011-12-01,2028-12-01,104.5,2.39,8.67
BOND1917,IL,A,Utilities,3.25,2016-09-01,2031-09-01,98.62,3.75,8.14
BOND1918,NY,AA,Utilities,4.0,2022-03-01,2036-03-01,98.2,1.98,5.35
BOND1919,TX,AA,Public Safety,3.1,2016-04-01,2027-04-01,95.93,2.49,9.11
BOND1920,CA,A,Healthcare,2.78,2020-05-01,2039-05-01,96.72,3.72,7.37
BOND1921,TX,A,Healthcare,2.14,2018-08-01,2033-08-01,92.31,4.44,5.43
BOND1922,TX,AAA,Education,4.15,2020-06-01,2036-06-01,108.28,1.78,4.99
BOND1923,TX,A,Transportation,4.79,2022-02-01,2036-02-01,95.18,4.42,5.36
BOND1924,CA,AA,Utilities,2.08,2010-02-01,2015-02-01,109.86,2.8,5.4
BOND1925,TX,A,Education,5.28,2014-04-01,2022-04-01,105.49,4.8,5.58
BOND1926,NY,AA,Healthcare,4.04,2016-09-01,2034-09-01,94.99,2.71,6.49
BOND1927,IL,A,Utilities,3.18,2020-11-01,2027-11-01,107.55,4.83,6.88
BOND1928,IL,AA,Public Safety,3.03,2022-05-01,2037-05-01,109.24,2.23,5.81
BOND1929,IL,AA,Utilities,4.53,2011-03-01,2024-03-01,94.86,1.74,8.67
BOND1930,NY,A,Utilities,2.07,2010-01-01,2027-01-01,104.76,4.1,4.19
BOND1931,CA,A,Transportation,2.22,2015-03-01,2028-03-01,99.76,4.49,6.7
BOND1932,NY,AA,Transportation,2.97,2012-06-01,2022-06-01,109.14,3.22,9.35
BOND1933,NY,AA,Public Safety,2.63,2022-04-01,2039-04-01,96.79,2.52,3.51
BOND1934,FL,AAA,Education,2.13,2021-02-01,2036-02-01,97.05,1.78,4.19
BOND1935,TX,AAA,Utilities,2.9,2021-10-01,2037-10-01,107.44,1.89,3.8
BOND1936,CA,AA,Transportation,3.79,2010-07-01,2026-07-01,102.89,3.15,5.26
BOND1937,TX,AA,Transportation,4.33,2013-10-01,2030-10-01,108.33,3.41,6.52
BOND1938,NY,AA,Transportation,2.93,2022-08-01,2032-08-01,99.42,2.18,9.79
BOND1939,TX,AA,Utilities,4.11,2022-02-01,2038-02-01,92.24,3.03,3.67
BOND1940,IL,A,Healthcare,2.03,2019-08-01,2033-08-01,101.39,4.48,5.49
BOND1941,IL,AA,Education,5.2,2021-08-01,2040-08-01,100.64,1.89,9.52
BOND1942,TX,A,Public Safety,2.88,2018-10-01,2023-10-01,109.04,4.94,3.41
BOND1943,NY,A,Transportation,3.48,2014-04-01,2023-04-01,98.91,4.47,5.22
BOND1944,IL,AA,Healthcare,5.18,2010-11-01,2016-11-01,101.55,3.09,3.16
BOND1945,NY,AA,Education,4.11,2011-07-01,2026-07-01,91.42,1.79,9.15
BOND1946,FL,AA,Public Safety,3.81,2017-11-01,2022-11-01,98.73,2.93,4.2
BOND1947,FL,A,Public Safety,3.16,2014-09-01,2030-09-01,108.15,4.75,8.52
BOND1948,CA,AA,Education,2.19,2021-04-01,2039-04-01,102.73,1.91,5.47
BOND1949,FL,A,Healthcare,2.35,2017-12-01,2037-12-01,91.47,4.36,8.01
BOND1950,IL,A,Transportation,2.44,2017-07-01,2028-07-01,102.66,4.55,9.96
BOND1951,CA,A,Utilities,3.03,2020-05-01,2031-05-01,100.99,4.74,9.43
BOND1952,NY,A,Education,5.45,2019-02-01,2028-02-01,97.28,4.73,3.53
BOND1953,FL,A,Transportation,4.39,2022-04-01,2027-04-01,101.83,3.85,7.35
BOND1954,CA,AA,Utilities,3.99,2020-05-01,2036-05-01,90.52,2.65,6.31
BOND1955,NY,A,Public Safety,2.3,2011-11-01,2029-11-01,93.18,4.64,9.11
BOND1956,FL,A,Public Safety,4.77,2011-07-01,2019-07-01,107.55,3.58,6.55
BOND1957,TX,A,Transportation,2.69,2012-01-01,2027-01-01,101.42,4.38,6.69
BOND1958,IL,A,Healthcare,4.46,2015-02-01,2030-02-01,98.52,3.8,6.84
BOND1959,IL,AA,Public Safety,4.9,2015-11-01,2020-11-01,97.48,1.83,8.08
BOND1960,NY,A,Education,2.25,2011-04-01,2016-04-01,93.61,4.77,5.35
BOND1961,IL,AA,Healthcare,2.26,2019-10-01,2031-10-01,97.16,2.17,3.7
BOND1962,CA,AA,Healthcare,3.12,2013-05-01,2022-05-01,92.35,3.43,4.43
BOND1963,NY,A,Education,4.79,2013-10-01,2030-10-01,109.13,4.49,7.09
BOND1964,FL,A,Healthcare,2.19,2010-05-01,2023-05-01,102.73,4.95,4.78
BOND1965,CA,AA,Education,4.97,2018-10-01,2038-10-01,100.99,3.33,4.75
BOND1966,CA,AA,Transportation,5.08,2011-04-01,2020-04-01,99.8,2.74,7.64
BOND1967,FL,A,Healthcare,2.05,2010-03-01,2018-03-01,90.42,4.58,7.63
BOND1968,IL,A,Utilities,3.94,2013-06-01,2021-06-01,108.49,3.63,7.18
BOND1969,TX,A,Utilities,3.13,2014-09-01,2022-09-01,95.82,4.84,6.89
BOND1970,CA,AA,Public Safety,2.3,2020-10-01,2032-10-01,100.64,2.71,8.51
BOND1971,CA,AA,Education,2.87,2019-01-01,2026-01-01,108.47,3.12,4.9
BOND1972,IL,A,Public Safety,5.14,2015-09-01,2030-09-01,105.01,3.95,4.57
BOND1973,CA,A,Public Safety,3.57,2011-10-01,2017-10-01,103.54,3.65,5.97
BOND1974,CA,AA,Education,4.57,2012-10-01,2028-10-01,100.08,2.29,4.29
BOND1975,TX,AA,Transportation,4.94,2015-07-01,2033-07-01,95.18,3.45,8.79
BOND1976,TX,AA,Public Safety,4.2,2017-04-01,2037-04-01,101.46,1.88,8.15
BOND1977,NY,AA,Public Safety,4.52,2021-08-01,2030-08-01,108.81,1.68,5.88
BOND1978,IL,A,Transportation,3.44,2013-11-01,2033-11-01,103.72,4.33,8.81
BOND1979,TX,AA,Public Safety,3.81,2020-09-01,2034-09-01,102.06,2.66,5.54
BOND1980,IL,AA,Public Safety,3.03,2011-02-01,2025-02-01,96.71,3.22,6.13
BOND1981,TX,AA,Education,5.49,2015-08-01,2022-08-01,109.71,2.75,3.32
BOND1982,IL,AA,Transportation,4.95,2021-09-01,2034-09-01,93.33,2.65,9.18
BOND1983,IL,AA,Transportation,2.31,2020-02-01,2037-02-01,107.97,3.39,5.99
BOND1984,IL,A,Education,5.41,2010-09-01,2021-09-01,103.43,4.1,9.06
BOND1985,FL,AA,Education,2.1,2022-10-01,2027-10-01,91.27,2.84,4.42
BOND1986,CA,A,Public Safety,3.67,2021-06-01,2026-06-01,98.7,4.84,5.29
BOND1987,TX,AA,Public Safety,2.01,2017-02-01,2034-02-01,99.06,2.43,3.06
BOND1988,CA,AA,Public Safety,4.06,2014-03-01,2024-03-01,106.33,3.25,7.26
BOND1989,NY,AA,Transportation,4.86,2021-12-01,2031-12-01,103.2,2.23,3.29
BOND1990,NY,A,Education,2.51,2019-08-01,2026-08-01,90.67,4.46,8.34
BOND1991,CA,AA,Utilities,2.95,2021-06-01,2032-06-01,107.49,2.7,8.72
BOND1992,NY,AA,Utilities,4.33,2020-05-01,2032-05-01,100.75,1.88,7.99
BOND1993,NY,AA,Utilities,3.96,2020-08-01,2035-08-01,94.81,3.49,8.07
BOND1994,TX,A,Education,3.35,2013-02-01,2026-02-01,92.77,4.99,7.02
BOND1995,TX,A,Healthcare,4.41,2021-06-01,2026-06-01,98.99,4.52,3.11
BOND1996,TX,AA,Public Safety,3.48,2017-12-01,2027-12-01,107.99,3.22,8.73
BOND1997,FL,A,Healthcare,3.13,2021-12-01,2037-12-01,94.39,3.52,6.88
BOND1998,FL,A,Transportation,2.95,2014-05-01,2029-05-01,95.64,4.57,9.21
BOND1999,CA,AA,Public Safety,4.14,2012-06-01,2030-06-01,107.64,1.98,9.8
